,id,country,affiliation,draft,title,submission_date,wg,docid
27,120813,,"LabN Consulting, L.L.C.",draft-ietf-detnet-flow-information-model-14,Flow and Service Information Model for Deterministic Networking (DetNet),2021-03-01,detnet,RFC9016
28,110053,Hungary,Ericsson,draft-ietf-detnet-ip-over-tsn-07,Deterministic Networking (DetNet) Data Plane: IP over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9023
29,118295,Hungary,Ericsson,draft-ietf-detnet-ip-over-tsn-07,Deterministic Networking (DetNet) Data Plane: IP over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9023
30,3844,,Malis Consulting,draft-ietf-detnet-ip-over-tsn-07,Deterministic Networking (DetNet) Data Plane: IP over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9023
31,2329,,Huawei Device Co. Ltd,draft-ietf-detnet-ip-over-tsn-07,Deterministic Networking (DetNet) Data Plane: IP over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9023
32,110053,Hungary,Ericsson,draft-ietf-detnet-tsn-vpn-over-mpls-07,Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS,2021-06-01,detnet,RFC9024
33,118295,Hungary,Ericsson,draft-ietf-detnet-tsn-vpn-over-mpls-07,Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS,2021-06-01,detnet,RFC9024
34,3844,,Malis Consulting,draft-ietf-detnet-tsn-vpn-over-mpls-07,Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS,2021-06-01,detnet,RFC9024
35,2329,,Huawei Device Co. Ltd,draft-ietf-detnet-tsn-vpn-over-mpls-07,Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS,2021-06-01,detnet,RFC9024
36,120813,,"LabN Consulting, L.L.C.",draft-ietf-detnet-tsn-vpn-over-mpls-07,Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS,2021-06-01,detnet,RFC9024
37,110053,Hungary,Ericsson,draft-ietf-detnet-mpls-over-udp-ip-08,Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP,2021-04-01,detnet,RFC9025
38,118295,Hungary,Ericsson,draft-ietf-detnet-mpls-over-udp-ip-08,Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP,2021-04-01,detnet,RFC9025
39,10064,,"LabN Consulting, L.L.C.",draft-ietf-detnet-mpls-over-udp-ip-08,Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP,2021-04-01,detnet,RFC9025
40,3844,,Malis Consulting,draft-ietf-detnet-mpls-over-udp-ip-08,Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP,2021-04-01,detnet,RFC9025
41,2329,,Huawei Device Co. Ltd,draft-ietf-detnet-mpls-over-udp-ip-08,Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP,2021-04-01,detnet,RFC9025
42,110053,Hungary,Ericsson,draft-ietf-detnet-mpls-over-tsn-07,Deterministic Networking (DetNet) Data Plane: MPLS over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9037
43,118295,Hungary,Ericsson,draft-ietf-detnet-mpls-over-tsn-07,Deterministic Networking (DetNet) Data Plane: MPLS over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9037
44,3844,,Malis Consulting,draft-ietf-detnet-mpls-over-tsn-07,Deterministic Networking (DetNet) Data Plane: MPLS over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9037
45,2329,,Huawei Device Co. Ltd,draft-ietf-detnet-mpls-over-tsn-07,Deterministic Networking (DetNet) Data Plane: MPLS over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9037
46,110614,,Huawei Network.IO Innovation Lab,draft-ietf-detnet-security-16,Deterministic Networking (DetNet) Security Considerations,2021-06-01,detnet,RFC9055
47,124759,USA,"Dolby Laboratories, Inc.",draft-ietf-detnet-security-16,Deterministic Networking (DetNet) Security Considerations,2021-06-01,detnet,RFC9055
48,122934,USA,"MistIQ Technologies, Inc",draft-ietf-detnet-security-16,Deterministic Networking (DetNet) Security Considerations,2021-06-01,detnet,RFC9055
49,110053,Hungary,Ericsson,draft-ietf-detnet-ip-over-mpls-09,Deterministic Networking (DetNet) Data Plane: IP over MPLS,2021-10-01,detnet,RFC9056
50,10064,,"LabN Consulting, L.L.C.",draft-ietf-detnet-ip-over-mpls-09,Deterministic Networking (DetNet) Data Plane: IP over MPLS,2021-10-01,detnet,RFC9056
51,2329,,Huawei Device Co. Ltd,draft-ietf-detnet-ip-over-mpls-09,Deterministic Networking (DetNet) Data Plane: IP over MPLS,2021-10-01,detnet,RFC9056
52,109800,,Jouni Korhonen,draft-ietf-detnet-ip-over-mpls-09,Deterministic Networking (DetNet) Data Plane: IP over MPLS,2021-10-01,detnet,RFC9056
53,120813,,"LabN Consulting, L.L.C.",draft-ietf-detnet-ip-over-mpls-09,Deterministic Networking (DetNet) Data Plane: IP over MPLS,2021-10-01,detnet,RFC9056
54,105922,US,Huawei Technologies Co. Ltd,draft-ietf-detnet-bounded-latency-10,Deterministic Networking (DetNet) Bounded Latency,2022-11-01,detnet,RFC9320
55,8673,Switzerland,EPFL,draft-ietf-detnet-bounded-latency-10,Deterministic Networking (DetNet) Bounded Latency,2022-11-01,detnet,RFC9320
56,124891,Switzerland,EPFL,draft-ietf-detnet-bounded-latency-10,Deterministic Networking (DetNet) Bounded Latency,2022-11-01,detnet,RFC9320
57,125209,China,Huawei Technologies Co. Ltd,draft-ietf-detnet-bounded-latency-10,Deterministic Networking (DetNet) Bounded Latency,2022-11-01,detnet,RFC9320
58,110053,Hungary,Ericsson,draft-ietf-detnet-bounded-latency-10,Deterministic Networking (DetNet) Bounded Latency,2022-11-01,detnet,RFC9320
59,113047,,Ericsson,draft-ietf-detnet-mpls-oam-15,"Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet) with the MPLS Data Plane",2024-02-01,detnet,RFC9546
60,107762,,Huawei,draft-ietf-detnet-mpls-oam-15,"Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet) with the MPLS Data Plane",2024-02-01,detnet,RFC9546
61,110053,Hungary,Ericsson,draft-ietf-detnet-mpls-oam-15,"Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet) with the MPLS Data Plane",2024-02-01,detnet,RFC9546
62,110053,Hungary,Ericsson,draft-ietf-detnet-pof-11,Deterministic Networking (DetNet): Packet Ordering Function,2024-03-01,detnet,RFC9550
63,118295,Hungary,Ericsson,draft-ietf-detnet-pof-11,Deterministic Networking (DetNet): Packet Ordering Function,2024-03-01,detnet,RFC9550
64,128239,Germany,Hirschmann Automation and Control GmbH,draft-ietf-detnet-pof-11,Deterministic Networking (DetNet): Packet Ordering Function,2024-03-01,detnet,RFC9550
65,107914,Germany,Hirschmann Automation and Control GmbH,draft-ietf-detnet-pof-11,Deterministic Networking (DetNet): Packet Ordering Function,2024-03-01,detnet,RFC9550
66,113047,,Ericsson,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
67,125738,FRANCE,CNRS,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
68,123411,FRANCE,IMT Atlantique,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
69,106740,Spain,Universidad Carlos III de Madrid,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
70,110053,Hungary,Ericsson,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
71,118295,Hungary,Ericsson,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
72,110053,Hungary,Ericsson,draft-ietf-detnet-mpls-over-ip-preof-11,"Deterministic Networking (DetNet) Packet Replication, Elimination, and Ordering Functions (PREOF) via MPLS over UDP/IP",2024-04-01,detnet,RFC9566
73,118295,Hungary,Ericsson,draft-ietf-detnet-mpls-over-ip-preof-11,"Deterministic Networking (DetNet) Packet Replication, Elimination, and Ordering Functions (PREOF) via MPLS over UDP/IP",2024-04-01,detnet,RFC9566
74,3844,,Malis Consulting,draft-ietf-detnet-mpls-over-ip-preof-11,"Deterministic Networking (DetNet) Packet Replication, Elimination, and Ordering Functions (PREOF) via MPLS over UDP/IP",2024-04-01,detnet,RFC9566
